icao,time_epoch,latitude,longitude,altitude_m,speed_mps,heading,vz_mps,typecode,clearance
SYN005,1792497710.0,45.69212805391398,15.402858806015596,11887.200000047547,227.91929998757692,199.62412316960277,0.0,A359,NONE
SYN005,1792497720.0,45.67296181829525,15.392428000275423,11887.200000047547,227.1778193735111,199.62412316960277,0.0,A359,NONE
SYN005,1792497730.0,45.652881054657165,15.38241103647646,11887.200000047547,227.7452230321524,199.62412316960277,0.0,A359,NONE
SYN005,1792497740.0,45.63306214739272,15.372109130385041,11887.200000047547,227.69596470940363,199.62412316960277,0.0,A359,NONE
SYN005,1792497750.0,45.61347967519685,15.362161685017773,11887.200000047547,227.85202612267264,199.62412316960277,0.0,A359,NONE
SYN005,1792497760.0,45.59467547688885,15.352150819167836,11887.200000047547,227.92054048823886,199.62412316960277,0.0,A359,NONE
SYN005,1792497770.0,45.57602628130459,15.342430099394074,11887.200000047547,227.37802836682306,199.62412316960277,0.0,A359,NONE
SYN005,1792497780.0,45.556476276430374,15.33288062588989,11887.200000047547,227.26524850093332,199.62412316960277,0.0,A359,NONE
SYN005,1792497790.0,45.537495647571106,15.323537287463138,11887.200000047547,227.02464021380607,199.62412316960277,0.0,A359,NONE
SYN005,1792497800.0,45.518255960969526,15.313784029450375,11887.200000047547,227.860600981462,199.62412316960277,0.0,A359,NONE
SYN005,1792497810.0,45.49902819891925,15.303587640144178,11887.200000047547,227.32167551017457,199.62412316960277,0.0,A359,NONE
SYN005,1792497820.0,45.479762811556576,15.29377959723388,11887.200000047547,226.69613823027245,199.62412316960277,0.0,A359,NONE
SYN005,1792497830.0,45.46023275142551,15.284166294336014,11887.200000047547,225.70328239041396,199.62412316960277,0.0,A359,NONE
SYN005,1792497840.0,45.44111045250236,15.274300035673217,11887.200000047547,227.37751039119343,199.62412316960277,0.0,A359,NONE
SYN005,1792497850.0,45.42137254116611,15.26443034570974,11887.200000047547,227.0589168906974,199.62412316960277,0.0,A359,NONE
SYN005,1792497860.0,45.40248415021436,15.255254749670618,11887.200000047547,227.44679153758793,199.62412316960277,0.0,A359,NONE
SYN005,1792497870.0,45.383890107287854,15.245715105469916,11887.200000047547,227.41042882466604,199.62412316960277,0.0,A359,NONE
SYN005,1792497880.0,45.36487747594124,15.235967832695126,11887.200000047547,228.0225201334971,199.62412316960277,0.0,A359,NONE
SYN005,1792497890.0,45.34599802175293,15.226012244500257,11887.200000047547,227.10979431569294,199.62412316960277,0.0,A359,NONE
SYN005,1792497900.0,45.32708189132285,15.216012648190699,11887.200000047547,226.35606846786956,199.62412316960277,0.0,A359,NONE
SYN005,1792497910.0,45.307608079347524,15.206238791292416,11887.200000047547,227.68984201674868,199.62412316960277,0.0,A359,NONE
SYN005,1792497920.0,45.28855630482705,15.196722864437932,11887.200000047547,227.5720835665455,199.62412316960277,0.0,A359,NONE
SYN005,1792497930.0,45.26962998800427,15.186363596674415,11887.200000047547,227.43338782742586,199.62412316960277,0.0,A359,NONE
SYN005,1792497940.0,45.25008288005262,15.176524634579172,11887.200000047547,228.33334547745466,199.62412316960277,0.0,A359,NONE
SYN005,1792497950.0,45.23053655421298,15.166987440119257,11887.200000047547,226.8196057833895,199.62412316960277,0.0,A359,NONE
SYN005,1792497960.0,45.21136092165626,15.156910707342334,11887.200000047547,227.80468744799822,199.62412316960277,0.0,A359,NONE
SYN005,1792497970.0,45.19264661909892,15.147325456811235,11887.200000047547,226.87745579256736,199.62412316960277,0.0,A359,NONE
SYN005,1792497980.0,45.17332026970385,15.137663744673064,11887.200000047547,227.6998245636613,199.62412316960277,0.0,A359,NONE
SYN005,1792497990.0,45.15411630536991,15.12766525601872,11887.200000047547,228.08860903657964,199.62412316960277,0.0,A359,NONE
SYN005,1792498000.0,45.13436869363693,15.117824073822128,11887.200000047547,227.53011880622273,199.62412316960277,0.0,A359,NONE
SYN005,1792498010.0,45.11530473939729,15.10782296601958,11887.200000047547,227.86974860740852,199.62412316960277,0.0,A359,NONE
SYN005,1792498020.0,45.096544612892615,15.097880650907124,11887.200000047547,227.9303262980643,199.62412316960277,0.0,A359,NONE
SYN006,1792497600.0,45.993895159948515,17.088622290776886,11277.60000004511,222.6631850618753,88.51873811055592,0.0,B738,NONE
SYN006,1792497610.0,45.99425102212614,17.11723836981237,11277.60000004511,222.57344486883002,88.51873811055592,0.0,B738,NONE
SYN006,1792497620.0,45.995131251982315,17.146316490721805,11277.60000004511,224.12279203489572,88.51873811055592,0.0,B738,NONE
SYN006,1792497630.0,45.99586832177507,17.174805237584046,11277.60000004511,224.17239720997742,88.51873811055592,0.0,B738,NONE
SYN006,1792497640.0,45.996140273566894,17.203441714232653,11277.60000004511,222.69264686470913,88.51873811055592,0.0,B738,NONE
SYN006,1792497650.0,45.996382248542425,17.231876150223112,11277.60000004511,223.42522653678324,88.51873811055592,0.0,B738,NONE
SYN006,1792497660.0,45.996621979414314,17.26104667404742,11277.60000004511,225.589075116385,88.51873811055592,0.0,B738,NONE
SYN006,1792497670.0,45.99677760959669,17.290288426593992,11277.60000004511,223.32289438814115,88.51873811055592,0.0,B738,NONE
SYN006,1792497680.0,45.99717692462424,17.31918818939967,11277.60000004511,223.78291818537392,88.51873811055592,0.0,B738,NONE
SYN006,1792497690.0,45.99784189288558,17.347789216288586,11277.60000004511,224.7868048082727,88.51873811055592,0.0,B738,NONE
SYN006,1792497700.0,45.99796216602283,17.376964545700748,11277.60000004511,222.942290691354,88.51873811055592,0.0,B738,NONE
SYN006,1792497710.0,45.9987721296658,17.405962614622375,11277.60000004511,223.6183234144652,88.51873811055592,0.0,B738,NONE
SYN006,1792497720.0,45.99995115265773,17.43489189696685,11277.60000004511,223.4330771066477,88.51873811055592,0.0,B738,NONE
SYN006,1792497730.0,46.00053295088052,17.46408277041099,11277.60000004511,224.26406829490156,88.51873811055592,0.0,B738,NONE
SYN006,1792497740.0,46.00136165952716,17.493279587882217,11277.60000004511,222.939437160882,88.51873811055592,0.0,B738,NONE
SYN006,1792497750.0,46.001759561872525,17.522247593581543,11277.60000004511,224.5972059769338,88.51873811055592,0.0,B738,NONE
SYN006,1792497760.0,46.00190315733834,17.551252561660984,11277.60000004511,224.24258171646485,88.51873811055592,0.0,B738,NONE
SYN006,1792497770.0,46.00198413750077,17.58023854390536,11277.60000004511,223.95915766105398,88.51873811055592,0.0,B738,NONE
SYN006,1792497780.0,46.00240062288451,17.609178364607228,11277.60000004511,223.38228167787778,88.51873811055592,0.0,B738,NONE
SYN006,1792497790.0,46.00255539222228,17.638140059870146,11277.60000004511,223.97086492863818,88.51873811055592,0.0,B738,NONE
SYN006,1792497800.0,46.002766391792676,17.667151509033094,11277.60000004511,223.17074219648308,88.51873811055592,0.0,B738,NONE
SYN006,1792497810.0,46.003648029600555,17.697020098836276,11277.60000004511,223.540520257479,88.51873811055592,0.0,B738,NONE
SYN006,1792497820.0,46.004674963450015,17.725715343964055,11277.60000004511,223.64243262204872,88.51873811055592,0.0,B738,NONE
SYN006,1792497830.0,46.00427825313401,17.754516618022596,11277.60000004511,224.33737017430485,88.51873811055592,0.0,B738,NONE
SYN006,1792497840.0,46.004520140729475,17.783699987052458,11277.60000004511,224.14438090495983,88.51873811055592,0.0,B738,NONE
SYN006,1792497850.0,46.00518548101336,17.812745071056955,11277.60000004511,223.52337383789782,88.51873811055592,0.0,B738,NONE
SYN006,1792497860.0,46.00588463976149,17.841958615017383,11277.60000004511,222.76743836835618,88.51873811055592,0.0,B738,NONE
SYN006,1792497870.0,46.00653614799715,17.87045843314799,11277.60000004511,224.8640240400163,88.51873811055592,0.0,B738,NONE
SYN006,1792497880.0,46.00665427097921,17.89937299548945,11277.60000004511,224.17261297005723,88.51873811055592,0.0,B738,NONE
SYN006,1792497890.0,46.00703922417141,17.928619278540463,11277.60000004511,223.58186109533355,88.51873811055592,0.0,B738,NONE
SYN006,1792497900.0,46.007309229640846,17.957708752901045,11277.60000004511,223.75990465748362,88.51873811055592,0.0,B738,NONE
SYN006,1792497910.0,46.00780195830482,17.987026332137667,11277.60000004511,222.77751231196794,88.51873811055592,0.0,B738,NONE
SYN006,1792497920.0,46.00840259824068,18.015972669865665,11277.60000004511,225.0790149097539,88.51873811055592,0.0,B738,NONE
SYN006,1792497930.0,46.009032506661306,18.044737044241423,11277.60000004511,223.9887989316329,88.51873811055592,0.0,B738,NONE
SYN006,1792497940.0,46.00968184920474,18.07389594928829,11277.60000004511,223.56402999013733,88.51873811055592,0.0,B738,NONE
SYN006,1792497950.0,46.010149256718414,18.102592697386005,11277.60000004511,224.17364192991442,88.51873811055592,0.0,B738,NONE
SYN006,1792497960.0,46.010501114237385,18.131276514876404,11277.60000004511,223.96052373399928,88.51873811055592,0.0,B738,NONE
SYN006,1792497970.0,46.011170916087266,18.160211325333016,11277.60000004511,224.43110185265672,88.51873811055592,0.0,B738,NONE
SYN006,1792497980.0,46.01147373580541,18.189084472846346,11277.60000004511,224.61632271465683,88.51873811055592,0.0,B738,NONE
SYN006,1792497990.0,46.01178603580635,18.21840632742592,11277.60000004511,225.1477074939537,88.51873811055592,0.0,B738,NONE
SYN006,1792498000.0,46.01249980905162,18.247493113666916,11277.60000004511,223.60305717853245,88.51873811055592,0.0,B738,NONE
SYN006,1792498010.0,46.013352683946124,18.276684965261033,11277.60000004511,223.22650408637645,88.51873811055592,0.0,B738,NONE
SYN006,1792498020.0,46.013676893590244,18.30593671816876,11277.60000004511,223.8736907894156,88.51873811055592,0.0,B738,NONE
SYN007,1792497600.0,45.446242655356755,15.660268423574685,10058.400000040234,222.9075565568361,337.04268879228687,0.0,A320,NONE
SYN007,1792497610.0,45.46521468391939,15.649314296142927,10058.400000040234,223.2827599779598,337.04268879228687,0.0,A320,NONE
SYN007,1792497620.0,45.48376498928177,15.638073561078878,10058.400000040234,223.18671636146755,337.04268879228687,0.0,A320,NONE
SYN007,1792497630.0,45.50221861781335,15.627275607683217,10058.400000040234,222.81311481032108,337.04268879228687,0.0,A320,NONE
SYN007,1792497640.0,45.52077062968791,15.615777387930828,10058.400000040234,224.8456182324156,337.04268879228687,0.0,A320,NONE
SYN007,1792497650.0,45.539380029196536,15.60407620325926,10058.400000040234,221.86671581232926,337.04268879228687,0.0,A320,NONE
SYN007,1792497660.0,45.557635038011064,15.593458938555523,10058.400000040234,223.40919858208838,337.04268879228687,0.0,A320,NONE
SYN007,1792497670.0,45.575985400390174,15.58260260411074,10058.400000040234,223.96073600645417,337.04268879228687,0.0,A320,NONE
SYN007,1792497680.0,45.59436703272202,15.571460842827944,10058.400000040234,222.57019358144015,337.04268879228687,0.0,A320,NONE
SYN007,1792497690.0,45.612455988679244,15.559972942634861,10058.400000040234,224.42509828934257,337.04268879228687,0.0,A320,NONE
SYN007,1792497700.0,45.6306630095084,15.54915255879154,10058.400000040234,221.6887348622439,337.04268879228687,0.0,A320,NONE
SYN007,1792497710.0,45.64865512330207,15.538308155465003,10058.400000040234,223.0495205160562,337.04268879228687,0.0,A320,NONE
SYN007,1792497720.0,45.66704587030157,15.527662685321415,10058.400000040234,223.72864844819634,337.04268879228687,0.0,A320,NONE
SYN007,1792497730.0,45.68554611298227,15.516662732684038,10058.400000040234,222.39212297687803,337.04268879228687,0.0,A320,NONE
SYN007,1792497740.0,45.70389540763798,15.505507403878923,10058.400000040234,222.83199229756008,337.04268879228687,0.0,A320,NONE
SYN007,1792497750.0,45.72255950045499,15.49379399479717,10058.400000040234,224.76656789469692,337.04268879228687,0.0,A320,NONE
SYN007,1792497760.0,45.74081590569428,15.482245049972008,10058.400000040234,223.38110889074017,337.04268879228687,0.0,A320,NONE
SYN007,1792497770.0,45.75951145692493,15.47074346086819,10058.400000040234,223.09660244950902,337.04268879228687,0.0,A320,NONE
SYN007,1792497780.0,45.777852141105285,15.459034568479462,10058.400000040234,223.0821080745758,337.04268879228687,0.0,A320,NONE
SYN007,1792497790.0,45.79634733326127,15.447839748227482,10058.400000040234,222.80852025687742,337.04268879228687,0.0,A320,NONE
SYN007,1792497800.0,45.81494640101488,15.436516180459225,10058.400000040234,224.49727760598643,337.04268879228687,0.0,A320,NONE
SYN007,1792497810.0,45.83339039193738,15.425359809638051,10058.400000040234,223.51880140925147,337.04268879228687,0.0,A320,NONE
SYN007,1792497820.0,45.85174454985797,15.414255109918448,10058.400000040234,224.36260783067553,337.04268879228687,0.0,A320,NONE
SYN007,1792497830.0,45.87073490476412,15.402810649293944,10058.400000040234,222.78522610356356,337.04268879228687,0.0,A320,NONE
SYN007,1792497840.0,45.88919835628265,15.391591616136337,10058.400000040234,222.34113744581018,337.04268879228687,0.0,A320,NONE
SYN007,1792497850.0,45.90722241546046,15.380399639789564,10058.400000040234,223.1924037015721,337.04268879228687,0.0,A320,NONE
SYN007,1792497860.0,45.92579158071574,15.369442463224239,10058.400000040234,222.1439539096741,337.04268879228687,0.0,A320,NONE
SYN007,1792497870.0,45.94435072332383,15.35859276709145,10058.400000040234,222.9284913644885,337.04268879228687,0.0,A320,NONE
SYN007,1792497880.0,45.962773717952615,15.347619398160093,10058.400000040234,222.89782662190566,337.04268879228687,0.0,A320,NONE
SYN007,1792497890.0,45.98089021747325,15.336745357303476,10058.400000040234,221.595343247438,337.04268879228687,0.0,A320,NONE
SYN007,1792497900.0,45.99980130240556,15.325655534167781,10058.400000040234,222.4688722226728,337.04268879228687,0.0,A320,NONE
SYN007,1792497910.0,46.01810799948163,15.313722135723737,10058.400000040234,223.20721953655675,337.04268879228687,0.0,A320,NONE
SYN007,1792497920.0,46.036862071080954,15.302343945824763,10058.400000040234,221.85400838041608,337.04268879228687,0.0,A320,NONE
SYN007,1792497930.0,46.055311800423894,15.291185840633121,10058.400000040234,223.28301244755542,337.04268879228687,0.0,A320,NONE
SYN007,1792497940.0,46.07354249717169,15.279320475472291,10058.400000040234,223.8290013326221,337.04268879228687,0.0,A320,NONE
SYN007,1792497950.0,46.09202951999245,15.267803124023919,10058.400000040234,223.82931260642493,337.04268879228687,0.0,A320,NONE
SYN007,1792497960.0,46.11075127551894,15.256111618787939,10058.400000040234,223.78507278504858,337.04268879228687,0.0,A320,NONE
SYN007,1792497970.0,46.129822503116664,15.245230668470656,10058.400000040234,223.10624848982883,337.04268879228687,0.0,A320,NONE
SYN007,1792497980.0,46.14792543705339,15.233841725489913,10058.400000040234,224.91619596763476,337.04268879228687,0.0,A320,NONE
SYN007,1792497990.0,46.166898281860206,15.221980608458669,10058.400000040234,225.01273706987928,337.04268879228687,0.0,A320,NONE
SYN007,1792498000.0,46.185188042241386,15.210778433176243,10058.400000040234,222.7762226406203,337.04268879228687,0.0,A320,NONE
SYN007,1792498010.0,46.20353572136318,15.199535453783447,10058.400000040234,223.35443968567103,337.04268879228687,0.0,A320,NONE
SYN007,1792498020.0,46.22165313567134,15.188209022666122,10058.400000040234,222.72024237477743,337.04268879228687,0.0,A320,NONE
